Código da Venda,Código da Mercadoria,Quantidade,Preço,Desconto,Produto,TipoGrupo,PIS_Valor,COFINS_Valor,NFCe_vICMSDeson,Data da Venda,Nome do Cliente,Vendedor,ValorEntrada,FormaEntrada,Parcelado,LojaOrigem
15391,4064,"13,13","42,5",0,CBUQ TESTE,SELECIONE,0,0,0,2024-06-26 00:00:00.000,1987,13,0,,0,BURITI
15392,4064,"13,05","42,5",0,CBUQ TESTE,SELECIONE,0,0,0,2024-06-26 00:00:00.000,1987,13,0,,0,BURITI
15393,3,"8,25",110,"0,0681873278236915",BRITA 19MM,MINÉRIOS DE GRANITO,"5,89875","27,225",0,2024-06-26 00:00:00.000,267,11,0,,0,BURITI
15393,74,1,"148,5","0,416700336700337",ENTREGA,SERVICOS,0,0,0,2024-06-26 00:00:00.000,267,11,0,,0,BURITI
15394,4064,"13,1","42,5",0,CBUQ TESTE,SELECIONE,0,0,0,2024-06-26 00:00:00.000,1987,13,0,,0,BURITI
15395,1,"14,32",40,0,PO DE BRITA,MINÉRIOS DE GRANITO,"3,7232","17,184",0,2024-06-26 00:00:00.000,1444,13,0,,0,BURITI
15395,13,1,"15,87",0,ACRESCIMOS,SELECIONE,"0,103155","0,4761",0,2024-06-26 00:00:00.000,1444,13,0,,0,BURITI
15396,1,"7,57",40,"0,114927344782034",PO DE BRITA,MINÉRIOS DE GRANITO,"1,9682","9,084",0,2024-06-26 00:00:00.000,347,10,0,,0,BURITI
15397,4064,"17,4","42,5",0,CBUQ TESTE,SELECIONE,0,0,0,2024-06-26 00:00:00.000,1987,10,0,,0,BURITI
15398,4,9,125,"0,06","BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,3125","33,75",0,2024-06-26 00:00:00.000,267,11,0,,0,BURITI
15398,74,1,"193,5","0,348837209302326",ENTREGA,SERVICOS,0,0,0,2024-06-26 00:00:00.000,267,11,0,,0,BURITI
15399,4,9,125,"0,06","BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,3125","33,75",0,2024-06-26 00:00:00.000,267,11,0,,0,BURITI
15399,74,1,"193,5","0,348837209302326",ENTREGA,SERVICOS,0,0,0,2024-06-26 00:00:00.000,267,11,0,,0,BURITI
15400,4064,15,"42,5",0,CBUQ TESTE,SELECIONE,0,0,0,2024-06-26 00:00:00.000,1987,11,0,,0,BURITI
15401,4064,"12,75","42,5",0,CBUQ TESTE,SELECIONE,0,0,0,2024-06-26 00:00:00.000,1987,11,0,,0,BURITI
15402,4,"14,04",125,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"11,4075","52,65",0,2024-06-26 00:00:00.000,1407,11,0,,0,BURITI
15403,4,"7,5",125,"0,06","BRITA 12,5MM",MINÉRIOS DE GRANITO,"6,09375","28,125",0,2024-06-26 00:00:00.000,267,11,0,,0,BURITI
15403,74,1,"161,25","0,348837209302326",ENTREGA,SERVICOS,0,0,0,2024-06-26 00:00:00.000,267,11,0,,0,BURITI
15404,3,"11,74",110,0,BRITA 19MM,MINÉRIOS DE GRANITO,"8,3941","38,742",0,2024-06-26 00:00:00.000,1584,11,0,,0,BURITI
15365,74,1,"281,62","0,714295859669058",ENTREGA,SERVICOS,0,0,0,2024-06-26 00:00:00.000,267,11,0,,0,BURITI
15405,4,9,125,"0,1","BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,3125","33,75",0,2024-06-26 00:00:00.000,123,11,0,,0,BURITI
15405,74,1,"108,75","1,03448275862069",ENTREGA,SERVICOS,0,0,0,2024-06-26 00:00:00.000,123,11,0,,0,BURITI
15406,4,"9,82",125,"0,1","BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,97875","36,825",0,2024-06-26 00:00:00.000,123,13,0,,0,BURITI
15406,74,1,"118,6256","1,03476821192053",ENTREGA,SERVICOS,0,0,0,2024-06-26 00:00:00.000,123,13,0,,0,BURITI
15407,4,9,125,"0,06","BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,3125","33,75",0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15407,74,1,"193,5","0,348837209302326",ENTREGA,SERVICOS,0,0,0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15408,4,"7,13",125,"0,0599943899018233","BRITA 12,5MM",MINÉRIOS DE GRANITO,"5,793125","26,7375",0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15408,74,1,"153,3","0,348793215916504",ENTREGA,SERVICOS,0,0,0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15409,4,"8,96",125,"0,06","BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,28","33,6",0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15410,3,7,110,0,BRITA 19MM,MINÉRIOS DE GRANITO,"5,005","23,1",0,2024-06-27 00:00:00.000,896,10,0,,0,BURITI
15409,74,1,"192,65","0,348819101998443",ENTREGA,SERVICOS,0,0,0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15411,3,"2,15",110,"0,0993657505285412",BRITA 19MM,MINÉRIOS DE GRANITO,"1,53725","7,095",0,2024-06-27 00:00:00.000,896,10,0,,0,BURITI
15412,1,"8,03",40,"0,0473225404732254",PO DE BRITA,MINÉRIOS DE GRANITO,"2,0878","9,636",0,2024-06-27 00:00:00.000,131,11,0,,0,BURITI
15413,3,"26,44",110,"0,0681818181818182",BRITA 19MM,MINÉRIOS DE GRANITO,"18,9046","87,252",0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15413,74,1,"277,62","0,714285714285714",ENTREGA,SERVICOS,0,0,0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15414,4,9,125,"0,10016","BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,3125","33,75",0,2024-06-27 00:00:00.000,1177,11,0,,0,BURITI
15414,74,1,"171,64","0,656490328594733",ENTREGA,SERVICOS,0,0,0,2024-06-27 00:00:00.000,1177,11,0,,0,BURITI
15415,4,9,125,"0,10016","BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,3125","33,75",0,2024-06-27 00:00:00.000,1177,11,0,,0,BURITI
15415,74,1,"171,64","0,656490328594733",ENTREGA,SERVICOS,0,0,0,2024-06-27 00:00:00.000,1177,11,0,,0,BURITI
15416,4,"7,39",125,"0,100156968876861","BRITA 12,5MM",MINÉRIOS DE GRANITO,"6,004375","27,7125",0,2024-06-27 00:00:00.000,1177,10,0,,0,BURITI
15416,74,1,"140,93","0,656496132831902",ENTREGA,SERVICOS,0,0,0,2024-06-27 00:00:00.000,1177,10,0,,0,BURITI
15417,4,"8,76",125,"0,100164383561644","BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,1175","32,85",0,2024-06-27 00:00:00.000,1177,11,0,,0,BURITI
15417,74,1,"167,05","0,656569889254714",ENTREGA,SERVICOS,0,0,0,2024-06-27 00:00:00.000,1177,11,0,,0,BURITI
15418,4,"17,75",125,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"14,421875","66,5625",0,2024-06-27 00:00:00.000,1251,10,0,,0,BURITI
15419,1,"8,95",40,"0,0474860335195531",PO DE BRITA,MINÉRIOS DE GRANITO,"2,327","10,74",0,2024-06-27 00:00:00.000,108,10,0,,0,BURITI
15420,1,"9,98",40,"0,0480961923847695",PO DE BRITA,MINÉRIOS DE GRANITO,"2,5948","11,976",0,2024-06-27 00:00:00.000,65,11,0,,0,BURITI
15421,3,"5,79",110,"0,0987596168943319",BRITA 19MM,MINÉRIOS DE GRANITO,"4,13985","19,107",0,2024-06-27 00:00:00.000,208,11,0,,0,BURITI
15422,4,"16,97",125,"0,103773718326458","BRITA 12,5MM",MINÉRIOS DE GRANITO,"13,788125","63,6375",0,2024-06-27 00:00:00.000,123,11,0,,0,BURITI
15423,4,"20,06",125,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"16,29875","75,225",0,2024-06-27 00:00:00.000,214,10,0,,0,BURITI
15424,3,"7,18",110,0,BRITA 19MM,MINÉRIOS DE GRANITO,"5,1337","23,694",0,2024-06-27 00:00:00.000,458,10,0,,0,BURITI
15425,3,"8,89",110,"0,0681767051845792",BRITA 19MM,MINÉRIOS DE GRANITO,"6,35635","29,337",0,2024-06-27 00:00:00.000,267,10,0,,0,BURITI
15425,74,1,"367,87","0,181232500611629",ENTREGA,SERVICOS,0,0,0,2024-06-27 00:00:00.000,267,10,0,,0,BURITI
15426,3,9,110,"0,0681818181818182",BRITA 19MM,MINÉRIOS DE GRANITO,"6,435","29,7",0,2024-06-27 00:00:00.000,267,10,0,,0,BURITI
15426,74,1,"372,43","0,181242112611766",ENTREGA,SERVICOS,0,0,0,2024-06-27 00:00:00.000,267,10,0,,0,BURITI
15427,4,"9,13",125,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,418125","34,2375",0,2024-06-27 00:00:00.000,688,10,0,,0,BURITI
15427,74,1,"157,24",0,ENTREGA,SERVICOS,0,0,0,2024-06-27 00:00:00.000,688,10,0,,0,BURITI
15428,4,8,125,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"6,5",30,0,2024-06-27 00:00:00.000,688,11,0,,0,BURITI
15428,74,1,"137,76",0,ENTREGA,SERVICOS,0,0,0,2024-06-27 00:00:00.000,688,11,0,,0,BURITI
15429,4,"8,99",125,"0,0599955506117909","BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,304375","33,7125",0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15430,4,"6,78",125,"0,0997050147492625","BRITA 12,5MM",MINÉRIOS DE GRANITO,"5,50875","25,425",0,2024-06-27 00:00:00.000,131,11,0,,0,BURITI
15431,3,"26,72",110,"0,0681818181818182",BRITA 19MM,MINÉRIOS DE GRANITO,"19,1048","88,176",0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15431,74,1,"280,56","0,714285714285714",ENTREGA,SERVICOS,0,0,0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15429,74,1,"193,29","0,348802317760877",ENTREGA,SERVICOS,0,0,0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15432,4,8,125,"0,06","BRITA 12,5MM",MINÉRIOS DE GRANITO,"6,5",30,0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15432,74,1,172,"0,348837209302326",ENTREGA,SERVICOS,0,0,0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15433,4,"9,05",125,"0,0599955801104972","BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,353125","33,9375",0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15433,74,1,"194,58","0,34880254908007",ENTREGA,SERVICOS,0,0,0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15434,4,"14,57",125,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"11,838125","54,6375",0,2024-06-27 00:00:00.000,1407,11,0,,0,BURITI
15435,1,"18,74",40,"0,115528281750267",PO DE BRITA,MINÉRIOS DE GRANITO,"4,8724","22,488",0,2024-06-27 00:00:00.000,1527,11,0,,0,BURITI
15436,4,"14,36",125,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"11,6675","53,85",0,2024-06-27 00:00:00.000,1747,11,0,,0,BURITI
15437,4,"9,12",125,"0,1","BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,41","34,2",0,2024-06-27 00:00:00.000,99,11,0,,0,BURITI
15438,4,"8,84",125,"0,06","BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,1825","33,15",0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15438,74,1,"190,06","0,348837209302326",ENTREGA,SERVICOS,0,0,0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15439,4,9,125,"0,06","BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,3125","33,75",0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15439,74,1,"193,5","0,348837209302326",ENTREGA,SERVICOS,0,0,0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15440,4,"8,45",125,"0,0599952662721893","BRITA 12,5MM",MINÉRIOS DE GRANITO,"6,865625","31,6875",0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15440,74,1,"181,68","0,348800088066931",ENTREGA,SERVICOS,0,0,0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15441,3,"26,65",110,"0,0681801125703565",BRITA 19MM,MINÉRIOS DE GRANITO,"19,05475","87,945",0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15441,74,1,"279,83","0,714255083443519",ENTREGA,SERVICOS,0,0,0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15442,4,"8,9",125,"0,06","BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,23125","33,375",0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15442,74,1,"191,35","0,348837209302326",ENTREGA,SERVICOS,0,0,0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15443,4,"9,53",125,"0,05998740818468","BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,743125","35,7375",0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15443,74,1,"204,9","0,348755490483162",ENTREGA,SERVICOS,0,0,0,2024-06-27 00:00:00.000,267,11,0,,0,BURITI
15445,4064,"12,72","42,5",0,CBUQ TESTE,SELECIONE,0,0,0,2024-06-28 00:00:00.000,1987,11,0,,0,BURITI
15446,1,"18,01",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"4,6826","21,612",0,2024-06-28 00:00:00.000,1736,11,0,,0,BURITI
15447,4064,"12,54","42,5",0,CBUQ TESTE,SELECIONE,0,0,0,2024-06-28 00:00:00.000,1987,11,0,,0,BURITI
15448,4064,13,"42,5",0,CBUQ TESTE,SELECIONE,0,0,0,2024-06-28 00:00:00.000,1987,11,0,,0,BURITI
15449,1,"7,74",40,"0,0471576227390181",PO DE BRITA,MINÉRIOS DE GRANITO,"2,0124","9,288",0,2024-06-28 00:00:00.000,131,11,0,,0,BURITI
15450,1,"19,11",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"4,9686","22,932",0,2024-06-28 00:00:00.000,1736,11,0,,0,BURITI
15451,4,"14,39",125,"0,0218373870743572","BRITA 12,5MM",MINÉRIOS DE GRANITO,"11,691875","53,9625",0,2024-06-28 00:00:00.000,42,11,0,,0,BURITI
15452,3,"6,17",110,"0,0997495211433623",BRITA 19MM,MINÉRIOS DE GRANITO,"4,41155","20,361",0,2024-06-28 00:00:00.000,220,11,0,,0,BURITI
15453,1,"16,46",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"4,2796","19,752",0,2024-06-28 00:00:00.000,1736,11,0,,0,BURITI
15454,3,"27,31",110,"0,0681801537898206",BRITA 19MM,MINÉRIOS DE GRANITO,"19,52665","90,123",0,2024-06-28 00:00:00.000,267,11,0,,0,BURITI
15454,74,1,"286,76","0,714255823685312",ENTREGA,SERVICOS,0,0,0,2024-06-28 00:00:00.000,267,11,0,,0,BURITI
15455,1,"16,21",40,"0,1875",PO DE BRITA,MINÉRIOS DE GRANITO,"4,2146","19,452",0,2024-06-28 00:00:00.000,144,13,0,,0,BURITI
15456,3,"8,75",110,"0,0770909090909091",BRITA 19MM,MINÉRIOS DE GRANITO,"6,25625","28,875",0,2024-06-28 00:00:00.000,152,11,0,,0,BURITI
15458,4,"17,96",125,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"14,5925","67,35",0,2024-06-28 00:00:00.000,396,11,0,,0,BURITI
15457,1,"17,83",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"4,6358","21,396",0,2024-06-28 00:00:00.000,1736,13,0,,0,BURITI
15458,11,1,"179,6",0,GNRE,SERVICOS,0,0,0,2024-06-28 00:00:00.000,396,11,0,,0,BURITI
15459,1,"17,25",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"4,485","20,7",0,2024-06-28 00:00:00.000,1736,13,0,,0,BURITI
15460,1,"17,85",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"4,641","21,42",0,2024-06-28 00:00:00.000,1736,13,0,,0,BURITI
15461,3,"9,025",110,"0,108636313271216",BRITA 19MM,MINÉRIOS DE GRANITO,"6,452875","29,7825",0,2024-06-28 00:00:00.000,1177,13,0,,0,BURITI
15461,74,1,"170,1212","0,63395214705751",ENTREGA,SERVICOS,0,0,0,2024-06-28 00:00:00.000,1177,13,0,,0,BURITI
15462,3,"9,025",110,"0,108637622765047",BRITA 19MM,MINÉRIOS DE GRANITO,"6,452875","29,7825",0,2024-06-28 00:00:00.000,1177,13,0,,0,BURITI
15462,74,1,"170,12","0,633964260521984",ENTREGA,SERVICOS,0,0,0,2024-06-28 00:00:00.000,1177,13,0,,0,BURITI
15463,1,"15,35",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"3,991","18,42",0,2024-06-28 00:00:00.000,1736,13,0,,0,BURITI
15464,3,"8,76",110,"0,108636363636364",BRITA 19MM,MINÉRIOS DE GRANITO,"6,2634","28,908",0,2024-06-28 00:00:00.000,1177,13,0,,0,BURITI
15464,74,1,"165,126","0,63395225464191",ENTREGA,SERVICOS,0,0,0,2024-06-28 00:00:00.000,1177,13,0,,0,BURITI
15466,1,"16,88",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"4,3888","20,256",0,2024-06-28 00:00:00.000,1736,11,0,,0,BURITI
15467,4,"14,85",125,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"12,065625","55,6875",0,2024-06-28 00:00:00.000,1407,13,0,,0,BURITI
15465,3,"8,76",110,"0,108634288086343",BRITA 19MM,MINÉRIOS DE GRANITO,"6,2634","28,908",0,2024-06-28 00:00:00.000,1177,13,0,,0,BURITI
15465,74,1,"165,13","0,633924786531823",ENTREGA,SERVICOS,0,0,0,2024-06-28 00:00:00.000,1177,13,0,,0,BURITI
15468,1,"15,21",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"3,9546","18,252",0,2024-06-28 00:00:00.000,1736,13,0,,0,BURITI
15469,3,"27,07",110,"0,0681834973301542",BRITA 19MM,MINÉRIOS DE GRANITO,"19,35505","89,331",0,2024-06-28 00:00:00.000,267,13,0,,0,BURITI
15469,74,1,"284,235","0,71430330536352",ENTREGA,SERVICOS,0,0,0,2024-06-28 00:00:00.000,267,13,0,,0,BURITI
15470,1,"16,66",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"4,3316","19,992",0,2024-06-28 00:00:00.000,1736,13,0,,0,BURITI
15471,1,"11,5",40,0,PO DE BRITA,MINÉRIOS DE GRANITO,"2,99","13,8",0,2024-06-28 00:00:00.000,1696,13,0,,0,BURITI
15471,11,1,"36,8",0,GNRE,SERVICOS,0,0,0,2024-06-28 00:00:00.000,1696,13,0,,0,BURITI
15472,1,"15,37",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"3,9962","18,444",0,2024-06-28 00:00:00.000,1736,13,0,,0,BURITI
15473,3,"8,71",110,"0,0770900741049995",BRITA 19MM,MINÉRIOS DE GRANITO,"6,22765","28,743",0,2024-06-28 00:00:00.000,152,13,0,,0,BURITI
15474,1,"15,91",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"4,1366","19,092",0,2024-06-28 00:00:00.000,1736,13,0,,0,BURITI
15475,3,"9,025",110,0,BRITA 19MM,MINÉRIOS DE GRANITO,"6,452875","29,7825",0,2024-06-28 00:00:00.000,1989,13,0,,0,BURITI
15475,74,1,"194,0375",0,ENTREGA,SERVICOS,0,0,0,2024-06-28 00:00:00.000,1989,13,0,,0,BURITI
15476,3,"9,025",110,0,BRITA 19MM,MINÉRIOS DE GRANITO,"6,452875","29,7825",0,2024-06-28 00:00:00.000,1989,13,0,,0,BURITI
15476,74,1,"194,04",0,ENTREGA,SERVICOS,0,0,0,2024-06-28 00:00:00.000,1989,13,0,,0,BURITI
15477,1,"9,71",40,0,PO DE BRITA,MINÉRIOS DE GRANITO,"2,5246","11,652",0,2024-06-28 00:00:00.000,1999,13,0,,0,BURITI
15477,74,1,175,0,ENTREGA,SERVICOS,0,0,0,2024-06-28 00:00:00.000,1999,13,0,,0,BURITI
15478,1,7,40,0,PO DE BRITA,MINÉRIOS DE GRANITO,"1,82","8,4",0,2024-06-28 00:00:00.000,1999,11,0,,0,BURITI
15478,74,1,175,0,ENTREGA,SERVICOS,0,0,0,2024-06-28 00:00:00.000,1999,11,0,,0,BURITI
15479,4064,"12,96","42,5",0,CBUQ TESTE,SELECIONE,0,0,0,2024-06-28 00:00:00.000,1987,11,0,,0,BURITI
15480,4064,"13,29","42,5",0,CBUQ TESTE,SELECIONE,0,0,0,2024-06-28 00:00:00.000,1987,11,0,,0,BURITI
15481,4064,"13,16","42,5",0,CBUQ TESTE,SELECIONE,0,0,0,2024-06-28 00:00:00.000,1987,11,0,,0,BURITI
15482,4064,"13,47","42,5",0,CBUQ TESTE,SELECIONE,0,0,0,2024-06-28 00:00:00.000,1987,11,0,,0,BURITI
15483,4064,"13,58","42,5",0,CBUQ TESTE,SELECIONE,0,0,0,2024-06-28 00:00:00.000,1987,11,0,,0,BURITI
15484,4064,"13,32","42,5",0,CBUQ TESTE,SELECIONE,0,0,0,2024-06-28 00:00:00.000,1987,11,0,,0,BURITI
15485,4064,"12,97","42,5",0,CBUQ TESTE,SELECIONE,0,0,0,2024-06-28 00:00:00.000,1987,11,0,,0,BURITI
15486,4064,"13,05","42,5",0,CBUQ TESTE,SELECIONE,0,0,0,2024-06-28 00:00:00.000,1987,11,0,,0,BURITI
15487,4064,"13,14","42,5",0,CBUQ TESTE,SELECIONE,0,0,0,2024-06-28 00:00:00.000,1987,11,0,,0,BURITI
15488,4064,"12,81","42,5",0,CBUQ TESTE,SELECIONE,0,0,0,2024-06-28 00:00:00.000,1987,11,0,,0,BURITI
15489,1,"16,48",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"4,2848","19,776",0,2024-06-28 00:00:00.000,1736,11,0,,0,BURITI
15490,1,17,40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"4,42","20,4",0,2024-06-28 00:00:00.000,1736,11,0,,0,BURITI
15491,1,"16,49",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"4,2874","19,788",0,2024-06-28 00:00:00.000,1736,11,0,,0,BURITI
15492,3,"9,01",110,0,BRITA 19MM,MINÉRIOS DE GRANITO,"6,44215","29,733",0,2024-06-28 00:00:00.000,1989,11,0,,0,BURITI
15492,74,1,"193,72",0,ENTREGA,SERVICOS,0,0,0,2024-06-28 00:00:00.000,1989,11,0,,0,BURITI
15493,3,"9,2",110,0,BRITA 19MM,MINÉRIOS DE GRANITO,"6,578","30,36",0,2024-06-28 00:00:00.000,1989,11,0,,0,BURITI
15493,74,1,"197,8",0,ENTREGA,SERVICOS,0,0,0,2024-06-28 00:00:00.000,1989,11,0,,0,BURITI
15494,4,15,125,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"12,1875","56,25",0,2024-06-28 00:00:00.000,1407,11,0,,0,BURITI
15495,4,"9,39",125,"0,0994675186368477","BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,629375","35,2125",0,2024-06-28 00:00:00.000,1825,13,0,,0,BURITI
15496,3,"12,57",110,"0,0995877630722499",BRITA 19MM,MINÉRIOS DE GRANITO,"8,98755","41,481",0,2024-06-28 00:00:00.000,84,11,0,,0,BURITI
15497,1,"15,79",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"4,1054","18,948",0,2024-06-28 00:00:00.000,1736,11,0,,0,BURITI
15498,1,"37,15",40,"0,18749663526245",PO DE BRITA,MINÉRIOS DE GRANITO,"9,659","44,58",0,2024-06-28 00:00:00.000,144,11,0,,0,BURITI
15499,4,"13,34",125,"0,02184","BRITA 12,5MM",MINÉRIOS DE GRANITO,"10,83875","50,025",0,2024-06-28 00:00:00.000,42,13,0,,0,BURITI
15500,1,"16,43",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"4,2718","19,716",0,2024-06-28 00:00:00.000,1736,11,0,,0,BURITI
15501,3,"8,41",110,"0,0770909090909091",BRITA 19MM,MINÉRIOS DE GRANITO,"6,01315","27,753",0,2024-06-28 00:00:00.000,152,13,0,,0,BURITI
15502,3,"8,15",110,"0,0998326826547686",BRITA 19MM,MINÉRIOS DE GRANITO,"5,82725","26,895",0,2024-06-28 00:00:00.000,207,13,0,,0,BURITI
15503,1,"7,76",40,"0,114046391752577",PO DE BRITA,MINÉRIOS DE GRANITO,"2,0176","9,312",0,2024-06-28 00:00:00.000,347,13,0,,0,BURITI
15504,1,"10,625",40,"0,0494117647058823",PO DE BRITA,MINÉRIOS DE GRANITO,"2,7625","12,75",0,2024-06-28 00:00:00.000,151,11,0,,0,BURITI
15505,1,9,40,0,PO DE BRITA,MINÉRIOS DE GRANITO,"2,34","10,8",0,2024-06-28 00:00:00.000,267,13,0,,0,BURITI
15505,74,1,170,0,ENTREGA,SERVICOS,0,0,0,2024-06-28 00:00:00.000,267,13,0,,0,BURITI
15507,1,"8,06",40,0,PO DE BRITA,MINÉRIOS DE GRANITO,"2,0956","9,672",0,2024-06-28 00:00:00.000,267,13,0,,0,BURITI
15506,1,"16,52",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"4,2952","19,824",0,2024-06-28 00:00:00.000,1736,11,0,,0,BURITI
15507,74,1,"152,2372",0,ENTREGA,SERVICOS,0,0,0,2024-06-28 00:00:00.000,267,13,0,,0,BURITI
15508,1,"10,625",40,0,PO DE BRITA,MINÉRIOS DE GRANITO,"2,7625","12,75",0,2024-06-28 00:00:00.000,151,11,0,,0,BURITI
15509,3,"8,74",110,0,BRITA 19MM,MINÉRIOS DE GRANITO,"6,2491","28,842",0,2024-06-28 00:00:00.000,2000,11,0,,0,BURITI
15509,74,1,170,0,ENTREGA,SERVICOS,0,0,0,2024-06-28 00:00:00.000,2000,11,0,,0,BURITI
15510,3,"38,08",110,0,BRITA 19MM,MINÉRIOS DE GRANITO,"27,2272","125,664",0,2024-06-28 00:00:00.000,711,13,0,,0,BURITI
15511,3,9,110,0,BRITA 19MM,MINÉRIOS DE GRANITO,"6,435","29,7",0,2024-06-28 00:00:00.000,2000,11,0,,0,BURITI
15511,74,1,170,0,ENTREGA,SERVICOS,0,0,0,2024-06-28 00:00:00.000,2000,11,0,,0,BURITI
15512,1,"9,7",40,0,PO DE BRITA,MINÉRIOS DE GRANITO,"2,522","11,64",0,2024-06-28 00:00:00.000,1969,11,0,,0,BURITI
15513,4,"35,45",125,"0,16","BRITA 12,5MM",MINÉRIOS DE GRANITO,"28,803125","132,9375",0,2024-06-28 00:00:00.000,1987,11,0,,0,BURITI
15514,4,"8,17",125,"0,0599951040391677","BRITA 12,5MM",MINÉRIOS DE GRANITO,"6,638125","30,6375",0,2024-06-28 00:00:00.000,267,11,0,,0,BURITI
15514,74,1,"175,65","0,348818673498434",ENTREGA,SERVICOS,0,0,0,2024-06-28 00:00:00.000,267,11,0,,0,BURITI
15515,4,8,125,"0,06","BRITA 12,5MM",MINÉRIOS DE GRANITO,"6,5",30,0,2024-06-28 00:00:00.000,267,11,0,,0,BURITI
15515,74,1,172,"0,348837209302326",ENTREGA,SERVICOS,0,0,0,2024-06-28 00:00:00.000,267,11,0,,0,BURITI
15516,4,9,125,"0,06","BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,3125","33,75",0,2024-06-29 00:00:00.000,267,11,0,,0,BURITI
15516,74,1,"193,5","0,348837209302326",ENTREGA,SERVICOS,0,0,0,2024-06-29 00:00:00.000,267,11,0,,0,BURITI
15517,4,"8,88",125,"0,06","BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,215","33,3",0,2024-06-29 00:00:00.000,267,11,0,,0,BURITI
